true_label,recoil_energy_keV,s1_photons,s2_charge,s2_photons,pos_x_cm,pos_y_cm,pos_z_cm,pulse_shape_f90,event_id,timestamp,log10_s2_s1,log10_s2ph_s1,classification,confidence,reasoning
Electronic Recoil,48.02041869558022,67.99899955717915,9662.955288850742,1459.5849865167745,-29.93853601790892,-3.118639665209308,33.35059657113682,0.6413999398763541,294,2025-01-01 10:03:44.065381,2.152607440544638,1.3317268582686494,Sample_Category,0.7439107415440351,"**High S1 signal** (68.0 photons).

**Low S2/S1 ratio** (log₁₀=1.33): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,40.33004131627454,58.252770352978565,8101.231678713497,1212.2504770338437,23.86328557273069,-26.33613477477936,-16.91436380668158,0.95,295,2025-01-01 10:04:56.897859,2.143234460759237,1.3182757724645886,Sample_Category,0.7578340457175856,"**High S1 signal** (58.3 photons).

**Low S2/S1 ratio** (log₁₀=1.32): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,39.28963761760622,57.9472516990721,7909.451911454437,1187.2846553108818,2.701151507762117,11.182143370020276,-3.991283143604505,0.4594488538193367,296,2025-01-01 10:06:09.161193,2.1351135392664204,1.3115220045779412,Sample_Category,0.5983088538769694,"**High S1 signal** (57.9 photons).

**Low S2/S1 ratio** (log₁₀=1.31): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,44.95993145717568,62.82302730373584,9055.82951013886,1361.6112300525929,26.178368603802948,-5.239502093141954,17.967347644237933,0.818888184113159,297,2025-01-01 10:11:23.170093,2.1588093705331453,1.335934257793128,Sample_Category,0.626804645673475,"**High S1 signal** (62.8 photons).

**Low S2/S1 ratio** (log₁₀=1.34): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,40.41463139665007,50.50362886840367,8211.537976824126,1222.1798350056124,-7.534729905581633,-25.732644126755595,-49.24060125905336,0.7602958218354909,298,2025-01-01 10:13:04.711067,2.211101912338929,1.3838125208165677,Sample_Category,0.7311466458937437,"**High S1 signal** (50.5 photons).

**Low S2/S1 ratio** (log₁₀=1.38): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,36.6979442013881,53.28308328219919,7332.623526464211,1085.4499437488685,18.83826889825576,37.14958620395675,48.867775773960574,0.7407728417115816,299,2025-01-01 10:15:54.191122,2.138670032011252,1.3090204449199372,Sample_Category,0.5785589662098553,"**High S1 signal** (53.3 photons).

**Low S2/S1 ratio** (log₁₀=1.31): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,20.320295755143185,32.17873116785678,4069.221660013822,609.7848257748855,-31.4615188832457,-26.03804409179087,4.267069958972471,0.5457595182310774,300,2025-01-01 10:16:54.293615,2.101942418608592,1.277607684619175,Sample_Category,0.6691170430549216,"**Moderate S1 signal** (32.2 photons).

**Low S2/S1 ratio** (log₁₀=1.28): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,23.322149793305417,34.86925106045973,4616.384794070109,689.362322966323,4.684155784020034,-17.739652318322964,-30.18556200254084,0.5089926548240684,301,2025-01-01 10:18:04.487261,2.1218593699934605,1.296004912093082,Sample_Category,0.6759599248304186,"**Moderate S1 signal** (34.9 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,23.07953576439612,39.389320595111286,4599.024664828122,689.2435675968612,11.190549701406049,-27.71785210589252,21.06185287582197,0.7640318314503252,302,2025-01-01 10:21:57.573595,2.067287237829471,1.242994221358924,Sample_Category,0.561015700402163,"**Moderate S1 signal** (39.4 photons).

**Low S2/S1 ratio** (log₁₀=1.24): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,10.987011798365604,22.43038750921968,655.2764868916197,91.947696265397,7.431660181693584,6.399516842857879,-25.07130459599405,0.3406465943994617,303,2025-01-01 10:22:01.983779,1.465587789310582,0.6127040613390922,Sample_Category,0.5679675791481253,"**Moderate S1 signal** (22.4 photons).

**Low S2/S1 ratio** (log₁₀=0.61): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,8.794552668346645,13.784993271761678,1763.55252856087,257.3884895461445,-29.04239308869715,-33.84060116185911,-16.30138195852473,0.6778443389035226,304,2025-01-01 10:28:44.011394,2.106981810212059,1.2711825329977826,Sample_Category,0.7179498980241958,"**Moderate S1 signal** (13.8 photons).

**Low S2/S1 ratio** (log₁₀=1.27): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,41.37374159854514,60.62934232245308,8249.913586941448,1241.8697976534163,26.63586543036333,20.23289999202081,-2.5287988300926827,0.8358747163596012,305,2025-01-01 10:31:23.721184,2.133766535234837,1.3113932010851543,Sample_Category,0.5864121471748036,"**High S1 signal** (60.6 photons).

**Low S2/S1 ratio** (log₁₀=1.31): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,9.810765009007827,18.78190949314504,569.631073025884,94.99231884580344,17.093541907744665,-29.3299895930336,24.03128184814551,0.4271707710865922,306,2025-01-01 10:32:31.016605,1.48185390598795,0.7039487273371965,Sample_Category,0.6630328946557233,"**Moderate S1 signal** (18.8 photons).

**Low S2/S1 ratio** (log₁₀=0.70): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,26.408372971671483,37.054859116994514,5334.516453210474,803.152781870085,-16.45683737152418,-39.87060624498375,-9.929060686730692,0.6479158857328347,307,2025-01-01 10:37:05.768808,2.1582498809061006,1.3359529903654188,Sample_Category,0.6529468557865405,"**Moderate S1 signal** (37.1 photons).

**Low S2/S1 ratio** (log₁₀=1.34): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,42.93059989410565,57.64038221602537,8531.752554133367,1287.611022976812,-8.918408433036163,-44.31343320378184,20.4428122643005,0.5940845910025359,308,2025-01-01 10:37:30.254380,2.170311391683489,1.3490578267610174,Sample_Category,0.5959716006642035,"**High S1 signal** (57.6 photons).

**Low S2/S1 ratio** (log₁₀=1.35): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,17.13600759625563,24.645441570966103,3409.2524370462406,507.4760022138513,29.29770061172,-13.723347549654036,-2.5810838764253745,0.6030716859174083,309,2025-01-01 10:39:58.334606,2.1409225383364454,1.3136788893743052,Sample_Category,0.7828203305651478,"**Moderate S1 signal** (24.6 photons).

**Low S2/S1 ratio** (log₁₀=1.31): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,39.447556037548296,53.30808232105541,7869.486171143472,1187.00317871051,16.156232680480688,13.240582744692722,28.56443153936221,0.7691673397833091,310,2025-01-01 10:40:20.141568,2.169153308736828,1.347658814476868,Sample_Category,0.6393430065611425,"**High S1 signal** (53.3 photons).

**Low S2/S1 ratio** (log₁₀=1.35): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,13.64277201983464,20.08816775687682,2721.8057496057195,405.871264357516,19.75562163679547,19.69890313344169,26.176412407952427,0.5424998581072702,311,2025-01-01 10:46:18.686014,2.131916779169307,1.3054479573271145,Sample_Category,0.7719181719812012,"**Moderate S1 signal** (20.1 photons).

**Low S2/S1 ratio** (log₁₀=1.31): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,42.93853522795055,66.23951265974051,8578.376766422381,1285.1416126996007,-29.19598797881033,6.325080735813545,-0.0249953277644578,0.7118576776170582,312,2025-01-01 10:53:40.472383,2.11228798166002,1.2878338514118817,Sample_Category,0.72160856305828,"**High S1 signal** (66.2 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,12.34644465550691,19.625032511351623,632.3622356633155,85.01135348165481,-24.75640528225403,25.3437804959026,30.7471617799263,0.4109823461559988,313,2025-01-01 10:53:41.921528,1.5081555198743668,0.6366665288135405,Sample_Category,0.7877451956284038,"**Moderate S1 signal** (19.6 photons).

**Low S2/S1 ratio** (log₁₀=0.64): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Electronic Recoil,49.18593480810672,78.55273047226513,9776.658220543834,1462.0628728332329,5.830575147120072,-16.156960888482125,-1.6255372652329996,0.6244172707139182,314,2025-01-01 10:54:34.221221,2.09502914198635,1.269804758080762,Sample_Category,0.6173299204586896,"**High S1 signal** (78.6 photons).

**Low S2/S1 ratio** (log₁₀=1.27): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,10.003539211247302,16.202997467931358,604.69411015925,81.10685460794092,-35.821042277180204,25.593204336552045,-17.937650486863078,0.4359285187828308,315,2025-01-01 10:57:27.465933,1.5719403482939247,0.6994621738403791,Sample_Category,0.7256643327799485,"**Moderate S1 signal** (16.2 photons).

**Low S2/S1 ratio** (log₁₀=0.70): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,9.29584589727153,13.132321049350628,1850.948040800503,277.02703420218944,-29.478841222629114,-31.71220981227971,33.17000841053836,0.6425240340803932,316,2025-01-01 10:57:32.460883,2.149052703217377,1.3241806295703364,Sample_Category,0.602196203265445,"**Moderate S1 signal** (13.1 photons).

**Low S2/S1 ratio** (log₁₀=1.32): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,48.15850905892741,71.52723291498987,9566.103284418828,1429.7051776329745,-22.85924815692208,43.008237054907184,35.974284556004264,0.727366461180428,317,2025-01-01 10:57:42.279171,2.126263635216733,1.300775059835598,Sample_Category,0.6236799005666295,"**High S1 signal** (71.5 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,19.143306389485705,33.07490213193408,3813.781838703071,573.4880195067772,-46.73976520514419,8.177500434031483,22.653599925483007,0.4956248756118588,318,2025-01-01 11:03:11.032938,2.06185726549023,1.2390257695066649,Sample_Category,0.7040513643887492,"**Moderate S1 signal** (33.1 photons).

**Low S2/S1 ratio** (log₁₀=1.24): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,16.77088726763624,27.199783481283752,3361.2505529585524,507.8839920036086,9.43916967069366,26.93258875371881,-42.81979133826831,0.6827141364202615,319,2025-01-01 11:07:38.724710,2.0919354239102925,1.271199062474961,Sample_Category,0.6914361518032279,"**Moderate S1 signal** (27.2 photons).

**Low S2/S1 ratio** (log₁₀=1.27): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,27.86974946742341,44.859473032300194,5528.8805252133125,836.3172285168026,7.999959242521947,-42.65475145784556,-2.88036722522331,0.7552072843099173,320,2025-01-01 11:08:37.392668,2.09078302808712,1.27051686679362,Sample_Category,0.5911235565391568,"**Moderate S1 signal** (44.9 photons).

**Low S2/S1 ratio** (log₁₀=1.27): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,4.801397526542896,9.931645765416407,925.0437757394108,146.2105014554641,29.632543022169347,-22.88946066625205,,0.6904522448198693,321,2025-01-01 11:11:15.821966,1.9691410209690023,1.167957304782297,Sample_Category,0.6437312072835755,"**Low S1 signal** (9.9 photons).

**Low S2/S1 ratio** (log₁₀=1.17): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,9.624448364439262,19.262873824875964,597.4037675675188,83.44452024561565,15.173098452699334,28.093212212132467,-6.581044938717476,0.4447083250448637,322,2025-01-01 11:13:16.098624,1.491546855423544,0.6366767247957199,Sample_Category,0.6233441513940264,"**Moderate S1 signal** (19.3 photons).

**Low S2/S1 ratio** (log₁₀=0.64): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,49.466527167821525,75.8362317196326,9848.874675240171,1476.7768078966074,13.369585215796905,-22.70446962661407,-8.46295115169076,0.7804006126020384,323,2025-01-01 11:13:47.478279,2.113509860600692,1.2894381130075554,Sample_Category,0.6128999317777877,"**High S1 signal** (75.8 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,21.550258860931525,31.833319680723417,4310.562953253085,639.9679179774815,36.53272605138682,-19.8118015400332,45.40505401545264,0.5641982315199884,324,2025-01-01 11:14:43.139668,2.131652047945684,1.3032762594859302,Sample_Category,0.6347321991728495,"**Moderate S1 signal** (31.8 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,10.410998470174794,16.984403964702295,2107.231580872309,312.4328396549548,-7.271170086641228,36.81373967817708,45.64746753614246,0.7802032335256921,325,2025-01-01 11:16:51.450736,2.093661930294987,1.2647063411577106,Sample_Category,0.7947940869541046,"**Moderate S1 signal** (17.0 photons).

**Low S2/S1 ratio** (log₁₀=1.26): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,10.871996802072657,14.941939693916783,2192.352524223684,327.19372218235617,-0.9501445456769028,40.14619617538191,,0.69653868636776,326,2025-01-01 11:18:15.671353,2.166503380659781,1.3403979553448986,Sample_Category,0.793618671412271,"**Moderate S1 signal** (14.9 photons).

**Low S2/S1 ratio** (log₁₀=1.34): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,6.658711899433713,15.135603735839426,322.64773443009204,66.41001099822014,-36.37449211665531,16.251446181305024,-10.972497925366165,0.3547803563611791,327,2025-01-01 11:18:48.999981,1.3287288436008295,0.642233781035027,Sample_Category,0.6819312273963866,"**Moderate S1 signal** (15.1 photons).

**Low S2/S1 ratio** (log₁₀=0.64): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Axion,10.167534421182529,20.670925643084164,602.609348098751,87.15279570529438,-31.21652025693757,-16.454345225060255,9.934865367225951,0.2955126978620382,328,2025-01-01 11:21:02.983855,1.4646759194315553,0.624921382281005,Sample_Category,0.5526443574587329,"**Moderate S1 signal** (20.7 photons).

**Low S2/S1 ratio** (log₁₀=0.62): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Axion,10.329597439864411,18.046321331203973,646.6382705012213,92.9351746138616,35.12131308919621,-8.426645706410527,-6.478281841961831,0.3751275202147204,329,2025-01-01 11:22:45.021951,1.5542726947243837,0.7117914137599682,Sample_Category,0.5513892306863917,"**Moderate S1 signal** (18.0 photons).

**Low S2/S1 ratio** (log₁₀=0.71): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,15.936757593613118,20.611152347385744,3161.2671338861765,477.4983260157398,-15.4353879481956,14.74762503877211,-16.736329811799287,0.7691592420459777,330,2025-01-01 11:24:55.019146,2.1857589018805714,1.3648695598422935,Sample_Category,0.7923240721327761,"**Moderate S1 signal** (20.6 photons).

**Low S2/S1 ratio** (log₁₀=1.36): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,46.96100361187394,71.68923541969029,9361.227814684791,1406.9526363191928,26.7148092282018,18.658818678363087,-23.69438439224092,0.7381870339745037,331,2025-01-01 11:29:01.790807,2.115878859771548,1.292825523262081,Sample_Category,0.694888990520822,"**High S1 signal** (71.7 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,13.315302614453367,20.58102770956589,2674.363242121652,409.626235196179,-29.847688093610792,-23.766943043682208,-28.038128879206724,0.5998848515684944,332,2025-01-01 11:31:26.985120,2.1137533161333453,1.298920686554985,Sample_Category,0.5922578360557476,"**Moderate S1 signal** (20.6 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,42.21229678816496,67.19586611354572,8480.356694717486,1267.6566939313109,33.77288664811903,29.78252066215708,16.922549459405417,0.7984872107765866,333,2025-01-01 11:36:15.658011,2.1010715571138983,1.2756590918627235,Sample_Category,0.6116795588088092,"**High S1 signal** (67.2 photons).

**Low S2/S1 ratio** (log₁₀=1.28): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,4.192925137477076,8.5642144759752,202.6813078851435,25.642625708768872,12.878049158878184,7.639376422818188,-7.527711154038904,0.3307220824156447,334,2025-01-01 11:37:53.024109,1.3741261146106236,0.4762749245625014,Sample_Category,0.7044027001417748,"**Low S1 signal** (8.6 photons).

**Low S2/S1 ratio** (log₁₀=0.48): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Electronic Recoil,37.24194338780292,57.507303588950094,7470.79186114791,1121.1949908090307,-45.109940671473446,7.871745791883983,-34.665436500197124,0.7832895719372699,335,2025-01-01 11:45:20.405019,2.113643624678455,1.2899581368091004,Sample_Category,0.5680559901393281,"**High S1 signal** (57.5 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,15.160250806806246,18.56944362132976,3091.7718014521747,462.4390639433973,8.647581330933242,-43.887379642827504,32.78398308588588,0.8020570851210458,336,2025-01-01 11:47:41.567098,2.221408517046735,1.396255599399718,Sample_Category,0.7986288738558462,"**Moderate S1 signal** (18.6 photons).

**Low S2/S1 ratio** (log₁₀=1.40): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,7.358017156547972,19.470336579763643,371.45796143466976,46.36681771826336,12.165088360385033,32.79543315370955,-34.25722241721335,0.291249221125887,337,2025-01-01 11:54:29.003802,1.2805361907083292,0.3768338180138482,Sample_Category,0.7338740569766118,"**Moderate S1 signal** (19.5 photons).

**Low S2/S1 ratio** (log₁₀=0.38): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Electronic Recoil,24.392700889480743,36.89370631826307,4911.493933791309,733.2325422704389,16.488835443108833,22.408504780800808,48.10803059934263,0.77095969254213,338,2025-01-01 11:59:12.618313,2.124261313935183,1.2982894339973416,Sample_Category,0.6309068789487687,"**Moderate S1 signal** (36.9 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,25.91479450917275,36.891191997016,5239.399363118014,786.9797803196195,-20.97607619065987,-28.264237707447844,-42.7641472992452,0.7866310170212957,339,2025-01-01 12:07:42.674932,2.1523588032702774,1.3290408750495364,Sample_Category,0.6263646151966749,"**Moderate S1 signal** (36.9 photons).

**Low S2/S1 ratio** (log₁₀=1.33): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,34.847663401410415,52.37219717677419,6970.753276530786,1038.7592498195884,-34.28795174089888,28.679239468989763,23.181797715909724,0.8104958590278399,340,2025-01-01 12:09:43.946349,2.12417890903064,1.2974141018990368,Sample_Category,0.6034386422553406,"**High S1 signal** (52.4 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,9.424593291839084,19.70950464116068,555.5861817651137,84.02379495598217,-46.17270481127792,3.306325202038664,6.508657942330757,0.3675396015197996,341,2025-01-01 12:11:12.754550,1.4500757051160875,0.6297265665026655,Sample_Category,0.605934863424855,"**Moderate S1 signal** (19.7 photons).

**Low S2/S1 ratio** (log₁₀=0.63): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,40.34500022493969,55.73036058609513,8102.42951611231,1214.1167894399389,-8.6067363847656,-44.43677785313,-44.04766858252985,0.5621648161905444,342,2025-01-01 12:11:19.842690,2.1625234009743863,1.3381686043345145,Sample_Category,0.5647226217609612,"**High S1 signal** (55.7 photons).

**Low S2/S1 ratio** (log₁₀=1.34): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,49.73027905789775,81.57673423469316,9973.877955004556,1496.0682845558963,4.150153404870069,40.85159421170607,18.820917233927275,0.8036580781354855,343,2025-01-01 12:11:35.810118,2.087297729208696,1.2633850961112123,Sample_Category,0.7727357944789662,"**High S1 signal** (81.6 photons).

**Low S2/S1 ratio** (log₁₀=1.26): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,49.908742906486914,75.47879375162717,9997.935111428662,1489.5036655367485,-46.1314566915199,11.245081528971514,-44.102364069234426,0.5609478935396097,344,2025-01-01 12:13:42.689547,2.1220853570954508,1.2952166198874089,Sample_Category,0.7034561056737015,"**High S1 signal** (75.5 photons).

**Low S2/S1 ratio** (log₁₀=1.30): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,12.39933819438336,25.605448859572807,611.8967421941361,89.83038247483138,10.252475874479543,4.995786692344672,-21.242613122313216,0.2533872475826836,345,2025-01-01 12:19:04.524096,1.378345731367242,0.5450908433210826,Sample_Category,0.6256991983861012,"**Moderate S1 signal** (25.6 photons).

**Low S2/S1 ratio** (log₁₀=0.55): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Electronic Recoil,2.6415580538189207,6.64230684826416,522.4087939512285,77.85043109131882,-34.74384657930386,-7.1900467650523305,4.32546127257698,0.861558940879491,346,2025-01-01 12:19:51.784314,1.8956914800481857,1.0689420275711463,Sample_Category,0.5826614401421334,"**Low S1 signal** (6.6 photons).

**Low S2/S1 ratio** (log₁₀=1.07): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,17.661525743250266,28.891667949049964,3550.603916289434,535.4255958723685,-23.594215685892067,25.728194770124627,16.32527230831468,0.7749498969263853,347,2025-01-01 12:20:05.912319,2.089529597966054,1.2679264995686026,Sample_Category,0.6140891623249359,"**Moderate S1 signal** (28.9 photons).

**Low S2/S1 ratio** (log₁₀=1.27): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,27.31026915430201,33.20470496323222,5511.262779135706,829.3256839178689,-36.56095980327115,19.960839181101285,-9.088051982759724,0.7972643018958718,348,2025-01-01 12:20:07.950550,2.220051480131137,1.3975254772627457,Sample_Category,0.5763238334617519,"**Moderate S1 signal** (33.2 photons).

**Low S2/S1 ratio** (log₁₀=1.40): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,28.756896452153683,39.10669292237343,5707.971578658829,849.3816545383743,34.64116625555812,-31.692340666754923,41.30697390171562,0.6022592267935595,349,2025-01-01 12:20:28.634101,2.164230699795297,1.336851774837089,Sample_Category,0.637570172017368,"**Moderate S1 signal** (39.1 photons).

**Low S2/S1 ratio** (log₁₀=1.34): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,10.567581792661736,16.177390661120043,2067.686107770795,318.54277795691866,-7.305704858253588,33.48422148003089,-19.901486401249603,0.6210062998082732,350,2025-01-01 12:22:33.395003,2.1065761099986577,1.294259264448674,Sample_Category,0.7727092594713931,"**Moderate S1 signal** (16.2 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Axion,10.809826242495344,19.68495014334301,647.7367892658036,99.58517557196676,27.349228528874384,-34.04258953728895,-12.534943399372764,0.4386063888694488,351,2025-01-01 12:24:36.622445,1.5172642236478588,0.7040603565004977,Sample_Category,0.5740985308171143,"**Moderate S1 signal** (19.7 photons).

**Low S2/S1 ratio** (log₁₀=0.70): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Axion"
Electronic Recoil,21.71351914394323,33.6681134599184,4348.962872614664,654.7872973724845,-14.209949358751896,1.1171324224328636,-8.632115225082323,0.7082568359125943,352,2025-01-01 12:26:46.780558,2.1111669052230777,1.2888814513780695,Sample_Category,0.6041925066384372,"**Moderate S1 signal** (33.7 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
WIMP,5.046961183123735,10.672985499527655,223.1373591262053,36.03072923399986,-22.45693785135294,-37.591530386433575,-1.4153093282113005,0.3003992937134483,353,2025-01-01 12:26:52.389259,1.3202863306812471,0.5283871039693473,Sample_Category,0.5932808968141425,"**Moderate S1 signal** (10.7 photons).

**Low S2/S1 ratio** (log₁₀=0.53): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: WIMP"
Pile-up,41.55444755741414,68.16948501863627,8307.337670071098,1254.607530664132,-8.541331623356232,27.13604793163297,-7.012768616518173,0.8117143654749085,354,2025-01-01 12:28:05.974344,2.0858718441979405,1.2649178708313151,Sample_Category,0.7217766988653704,"**High S1 signal** (68.2 photons).

**Low S2/S1 ratio** (log₁₀=1.26): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Pile-up"
Electronic Recoil,16.030771682327273,24.01861175749779,3192.3505673662817,473.2338542203389,-34.63834895087433,-28.37723755836855,21.433462339470324,0.7053559366917179,355,2025-01-01 12:29:26.720479,2.123562657144787,1.2945278863049363,Sample_Category,0.7479969882151941,"**Moderate S1 signal** (24.0 photons).

**Low S2/S1 ratio** (log₁₀=1.29): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,13.827827402436844,21.4307000928541,2746.977847250668,410.5743159534777,40.9751717256279,-1.5552740584773388,-13.75575420720866,0.7477559264680498,356,2025-01-01 12:31:05.641805,2.107818778300772,1.282355400083386,Sample_Category,0.7710296701453114,"**Moderate S1 signal** (21.4 photons).

**Low S2/S1 ratio** (log₁₀=1.28): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
Electronic Recoil,45.16670698588968,63.56533516551613,9007.132238499893,1359.398252492513,5.0658600135205525,27.76521786258748,49.29078039397624,0.5607103360006415,357,2025-01-01 12:31:31.617313,2.151366190846584,1.3301263595196755,Sample_Category,0.7741326041653828,"**High S1 signal** (63.6 photons).

**Low S2/S1 ratio** (log₁₀=1.33): Nuclear recoil likely.

**Classification: Electronic Recoil**

⚠ Ground truth: Electronic Recoil"
